"text","spam"
"Subject: re : rabi de ' s sign on bonus  sorry vince i have been out of town . please give me a call tomorrow .",0
"Subject: interview - thomas barkley 11 / 9 / 00  attached please find the resume , interview schedule , and evaluation form for  thomas barkley . thomas is interviewing on thursday , november 9 , 2000  beginning at 8 : 00 a . m . please contact me with any comments or concerns .  thank you ,  cheryl arguijo  staffing coordinator  713 - 345 - 4016  - thomasbarkley . pdf ,",0
"Subject: re : summer work . .  jinbaek ,  thanks for your message .  we have a number of additional fascinating projects that you can work  on . as a matter of fact , it would be great to have you here earlier .  vince  "" jinbaek kim "" on 05 / 02 / 2001 05 : 18 : 32 am  to : , "" raghavan , suresh ""  , "" mesquita , ross ""  cc :  subject : summer work . .  long time no see ,  how have you been . . . must be busy and living a challenging life ?  i have been pretty busy too ,  to finish a project and write a paper , these days .  everything looks going ok for my summer internship .  i took necessary steps to work out of campus , and sent  signed contract to molly a week ago . .  here is what i am expecting to do in the summer .  please let me know if you have any change in mind .  actually , i wonder a little bit if dealbench changed its business model . . .  and maybe you got priority in something different  because it has been quite a while since we talked .  i ' d like to what ' s going on in dealbench team . . .  raghavan and ross ,  if we talk over phone it will be great !  dr . kaminski ,  if you think there is something else interesting to work with during the  summer ,  to both you and i , please let me know .  my interest is auction , market design , and simulation .  i am taking a financial engineering class , ( mostly on option pricing )  and working on electricity generator valuation problem based on  spark spread option .  all of you ,  let ' s keep in touch until we meet in june ! !  best regards ,  jinbaek  tentative work period : 6 / 4 - 8 / 4  1 . tasks :  1 ) survey on auctions : the state of art  single - item auction , multi - unit auction , sequential auction ,  multi - attribute auction , combinatorial auction  - theoretical  - experimental  - algorithmical  2 ) deal bench ' s auction model analysis  2 . deliverables :  1 ) 3 presentations :  - lst presentation : around 6 / 30 : on different auction types and researches  - 2 nd presentation : around 7 / 15 : the state of art in auction studies  - 3 rd presentation : around 8 / 1 : deal bench ' s model analysis  2 ) report :  summary of auction study in laymen ' s term  deal bench ' s model analysis",0
"Subject: hedging lng volumes  stinson / vince ,  i think this is important to know .  regards ,  sandeep .  - - - - - - - - - - - - - - - - - - - - - - forwarded by sandeep kohli / enron _ development on  03 / 28 / 2001 08 : 23 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  anshuman srivastav  03 / 28 / 2001 06 : 32 : 20 am  to : marc de la roche @ ect  cc : tushar dhruv @ enron , doug leach @ ect , mohan  gurunath / enron _ development @ enron _ development , rajesh  sivaraman / enron _ development @ enron _ development , shubh  shrivastava / enron _ development @ enron _ development , mukesh  tyagi / enron _ development @ enron _ development ( bcc : sandeep  kohli / enron _ development )  subject : hedging lng volumes  hi marc ,  dpc would like a swap to hedge its price expsoure on lng . we do understand  that there exists a basis risk between jcc ( the lng spa index ) and brent ( the  market index for the product ) and will bear such risk . we also appreciate the  fact that this is a financial product and irrespective of actual consumption ,  we will still have to bear the burden ( if any ) of the swap .  fuel - lng indexed to jcc ( closely correlated to brent futures )  period volumes ( tbtu ) volumes ( mt ) volumes ( jcc bbls )  january 2002 to december 2002 33 . 61 650 , 000 9 , 127 , 049  january 2003 to december 2003 48 . 63 940 , 000 13 , 207 , 496  january 2004 to december 2004 48 . 63 940 , 000 13 , 207 , 496  crude swap price : can we look at a ' dirty ' hedge and get a crude ( $ / bbl ) swap  price . like any other regular swap , this will be a monthly settle product .  the above conversions from mt to bbls are based on lng conversion factors .  ( 14 . 04 bbls / mt ) .  we also would like to understand the requirements of the credit group to put  this hedge in place . please indicate the process as well as the security  mechanisms to provide adequate credit support for the swap .  please call me ( 98210 38711 ) or rajesh ( 98201 88310 ) for any additional info .  regards ,  anshuman",0
"Subject: re : hello  molly ,  kim watson would like us to bring jacob for another interview .  we can do it later this week .  vince  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 05 / 01 / 2001  02 : 22 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : kimberly watson / enron @ enronxgate on 05 / 01 / 2001 09 : 17 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : hello  hi vince ,  if you are still interested in bringing back this gentleman back for another  interview , i would very much like to meet with him . sean talked with him  when you brought him in a few weeks ago and he thought it would be a good  idea for me to meet with him so we can compare thoughts .  thanks , kim .  - - - - - original message - - - - -  from : kaminski , vince  sent : monday , april 16 , 2001 1 : 21 pm  to : watson , kimberly  cc : krishnarao , pinnamaneni ; kaminski , vince  subject : re : hello  kim ,  this is a letter from one of the job applicants who works for pros .  it seems that the system they develop for williams  is more a scheduling system .  would you like to ask him to come back for another interview ,  to get more information out of him ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 16 / 2001  01 : 18 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" jacob y . kang "" on 04 / 11 / 2001 11 : 18 : 44 pm  to : vince . j . kaminski @ enron . com  cc :  subject : re : hello  dear vince :  it was so nice meeting and talking with you too . i did  not take any pen back , i lost my pen too somewhere in  enron .  as i mentioned to you , after i got my ph . d in 1999 , i  have been working two years as lead scientist and  science manager in energy division at pros revenue  management inc . in houston .  i developed and implemented the mathematical models  for trading optimization system and firm  transportation optimization system .  the trading optimization system becomes the most  popular product in the industry this year . duke energy  just signed the contract to buy this product  yesterday . conoco and williams also signed the  contracts for it . according to pros sales department ,  the potential marketer to buy this product exceeds 15  companies in one or two years .  enron is the ideal place for me to continue my  research and system developing efforts to combine  revenue management with risk management . i am  confident that i can make significant contributions to  enron in this area .  i would like to thank you again for giving me this  opportunity to come to enron for this interview . i am  looking forward to having the opportunity to work in  enron .  sincerely yours  jacob  - - - vince . j . kaminski @ enron . com wrote :  > jacob ,  >  > it was nice meeting you . did take by any chance  > my pen ? if not , i apologize .  >  > vince  >  do you yahoo ! ?  get email at your own domain with yahoo ! mail .  http : / / personal . mail . yahoo . com /",0
"Subject: pozdrowienia  piotr ,  dziekuje za wiadomosc . bede prawdopodobnie w londynie  w koncu wrzesnia . ciesze sie , ze wszystko idzie  pomyslnie .  odezwij sie , jesli bedziesz przyjezdzal do stanow .  rozmawialem ostatnio z twoim kolega , avi hauser .  wicek  wincenty kaminski  10 snowbird  the woodlands , tx 77381  phone : ( 281 ) 367 5377 ( h )  ( 713 ) 853 3848 ( o )  cell : ( 713 ) 898 9960  ( 713 ) 410 5396 ( office mobile phone )",0
"Subject: professor bambos ' visit to enron on monday , august 21 st  vince / stinson :  i have made the following appointments for professor bambos :  monday , august 21 st  9 : 00 am jim fallon  2 : 00 pm john echols  john echols ' assistant would like me to send her an email concerning the  subject / reason for the visit with john .  please let me know .  thanks !  shirley",0
"Subject: flat screens  hello ,  we are still in need of flat screens .  we need two for trisha tlapek and two for michael sergeev .  their locations are eb 3132 b and eb 3131 b .  we have been waiting for these screens for some time now .  will you please provide me with the e . t . a .  thanks  kevin moore  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 01 / 05 / 2000 01 : 08  pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  kevin g moore  12 / 15 / 99 10 : 38 am  to : lyn malina / hou / ect @ ect  cc :  subject : flat screens  e . t . a .  thanks  kevin moore",0
"Subject: re : christmas basket list  goodmorning ,  this is the last e - mail regarding christmas baskets .  here is a detailed disussion for the baskets .  thanks  kevin moore  - - - - - - - - - - - - - - - - - - - - - - forwarded by kevin g moore / hou / ect on 12 / 08 / 2000 10 : 41  am - - - - - - - - - - - - - - - - - - - - - - - - - - -  kevin g moore  12 / 07 / 2000 01 : 55 pm  to : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect , mike a  roberts / hou / ect @ ect  cc :  subject : re : christmas basket list  here is the completed list for the year 2000  total $ 1470 . 00  thanks  kevin moore  kevin g moore  12 / 05 / 2000 10 : 56 am  to : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect , mike a  roberts / hou / ect @ ect , jose marquez / corp / enron @ enron , stinson  gibner / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect , anita dupont / na / enron @ enron  cc :  subject : re : christmas basket list  here is the updated list that we have for christmas .  the orders will be placed on dec . 12 th .  the orders will arrive at the enron building dec . 19 th . and all outside orders  will arrive before dec . 22 nd .  please inform , if this is okay .  thanks  kevin  moore  i will discuss cost with vince after meeting with bill on friday .  kevin g moore  12 / 01 / 2000 09 : 26 am  to : vince j kaminski / hou / ect @ ect , shirley crenshaw / hou / ect @ ect , mike a  roberts / hou / ect @ ect , jose marquez / corp / enron @ enron , stinson  gibner / hou / ect @ ect , vasant shanbhogue / hou / ect @ ect , anita dupont / na / enron @ enron  cc :  subject : christmas basket list  hello everyone ,  we are nearing the time to get the baskets and other christmas tokens sent  out .  as in every year , we do take the time to send tokens of appreciation  for services rendered , or share the christmas sprit with those we feel  worthty .  here is the list that i have already , approved by vince .  if there are any additions please inform me a . s . a . p .  the deadline is december 12 th , as i will be meeting with the  owner of floral events to confirm the order and treat him to  lunch for all the great work he has provided for me .  thanks  kevin moore  please note : i will be out on vacation and all orders will already have been  placed  with the delivery date on december 19 th . the day of my return ,  therefore if any problems occur i will have enough time to solve them .",0
"Subject: tanya ' s trip to stanford  shirley ,  i will be out of the office 10 / 16 / 00 - 10 / 23 / 00 .  i will attend credit modeling classes at stanford on 10 / 16 trough 10 / 20 .  10 / 23 / 00 i ' take as a vacation day .  tanya .",0
"Subject: re : var for cob 2 nd aug 2000  hi vince ,  i have sent a mail to andreas with a full list of all the assumed units  within our model . he has sent some historical  data for cocoa beans and noticed that they were being quoted in gbp / mt so  even currency units seem to be important .  thank you for pointing this out ,  kirstee  vince j kaminski  04 / 08 / 2000 15 : 45  to : kirstee hewitt / lon / ect @ ect  cc : vince j kaminski / hou / ect @ ect , cantekin dincerler / hou / ect @ ect , grant  masson / hou / ect @ ect  subject : re : var for cob 2 nd aug 2000  hi kirstee ,  thanks again for all your work on mg . one think to double check is units .  please , make sure that the prices are quoted in the same units our positions  come in .  one potential source of confusion arises from the fact that we are dealing  with different  cultures ( metric system vs . english measures ) .  vince  enron capital & trade resources corp . - europe  from : kirstee hewitt 08 / 03 / 2000 11 : 31 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : var for cob 2 nd aug 2000  hi vince ,  i was waiting for a comment about the email below before sending it to the  full mailing list . basically it suggests that the  copper option position may well have increased the var by more than $ 500 , 000 .  however , given that the portfoilo has also  changed from the lst of august it is difficult to asses the actual change due  to the option only .  regards  kirstee  - - - - - - - - - - - - - - - - - - - - - - forwarded by kirstee hewitt / lon / ect on 03 / 08 / 2000  17 : 29 - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron europe  from : kirstee hewitt 03 / 08 / 2000 16 : 29  to : cantekin dincerler / hou / ect @ ect , grant masson / hou / ect @ ect  cc :  subject : var for cob 2 nd aug 2000  hi all ,  the cu option position has entered the mg books for the 2 nd aug . the delta is  35299 $ / mt for dec 2000 . the cu var has gone up  from $ 2 , 245 , 000 to $ 3 , 306 , 000 . i estimated that the portfolio for the lst  would increase to approx $ 3 , 039 , 000 so this seems sensible .  the overall var change is from $ 4 , 780 , 796 to $ 5 , 991 , 569 . again , the estimate  for the lst aug was for an increase in var to ~ $ 5 , 476 , 000 .  all estimates were based on a delta of 32 , 0004 / dmt .  there has also been some increase in the var for aluminium which will effect  the overall total .  a summary is as follows :  regards ,  kirstee",0
"Subject: numbers for sharad agnihotri  hi dale ( i would also like to arrange for a direct reporting line to  me for sharad .  regards ,  anjam  x 35383  p . s . kate : i have attached the agencies terms and conditions below :  - - - - - - - - - - - - - - - - - - - - - - forwarded by anjam ahmad / lon / ect on 05 / 07 / 2000 16 : 21  - - - - - - - - - - - - - - - - - - - - - - - - - - -  enron capital & trade resources corp .  from : alex blair  05 / 07 / 2000 15 : 29  to : "" ' anjam ahmad ' ""  cc :  subject : numbers  anjam ,  ? ? ? ? ? ? ? as requested please find enclosed details on sharad ' s numbers :  ? ? ? ? ? ? ? basic salary : o 40 , 000  ? ? ? ? ? ? ? car allowance : o 3 , 500  ? ? ? ? ? ? ? ( paid in cash )  ? ? ? ? ? ? ? annual bonus : ol 3 , 000 ( this bonus was paid for ? ? ? ? ? ? ?  99 - 00 ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? 8 mths work april - dec )  total o 56 , 500  sharad has been informed that his bonus payments for year 00 - 01 will be  floored at o 25 , 000 . ? sharad ' s expectations therefore are to receive a base  salary of between o 57 . 5 - o 60 k plus bonus .  i hope this is of use and ask that if you have any questions that you do not  hesitate to call .  alex blair  senior consultant  alex . blair @ alexmann . com  tel : 0207 891 6671  fax : 0207 905 1313  web :  "" the alexander mann group has a stated policy for the use of electronic  mail which is rigorously enforced throughout the group . the contents of  this e mail should meet the requirements of the policy - if you would  like further details please forward this message to info @ alexmann . com  or call 0207 242 9000 .  the information contained in this electronic mail message is  confidential . it is intended solely for the use of the individual or  entity to whom it is addressed and others authorised to receive it . if  the reader of this message is not the intended recipient , you are hereby  notified that any use , copying , dissemination or disclosure of this  information is strictly prohibited . """,0
"Subject: new employee  shirley :  don ' t panic , but we have a new employee , chonawee supatgiat , who is starting  on feb . 8 th ( yes , today ) . sorry about the short notice , but he just  accepted on the 7 th at 5 p . m . he will be primarily supporting ebs ( enron  broadband services ) and reporting to ravi , but we will need to find a spot  for him on the 19 th floor . he can even use my office temporarily if needed  since i have a desk on 44 as well .  i ' ll talk to you about the specifics in the morning .  thanks ,  - - stinson",0
"Subject: re : petrochem desk  yes , i will have kate get involved and talk to christian to get details .  vasant  - - - - - original message - - - - -  from : kaminski , vince  sent : monday , april 23 , 2001 9 : 29 am  to : shanbhogue , vasant  cc : kaminski , vince  subject : petrochem desk  vasant ,  it seems we have to help them . can kate help  on this project ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 23 / 2001 09 : 28 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  nelson neale @ enron  04 / 20 / 2001 10 : 29 am  to : vince j kaminski / hou / ect @ ect , vasant shanbhogue / enron @ enronxgate  cc :  subject : petrochem desk  i had a chance to speak with christian lebroc this morning with regard to curve building for petrochemicals . as it turns out , christian left rac in april and joined the petrochem desk as a trader . previous efforts at construction of a forward curve by the group have focused on intuition or swags . unfortunately , the group had a rough p & l year with at least some of the blame directed toward the forward curve or lack thereof . when asked about the fundamentals group , christian indicated that they ' d only been around about 3 - 4 months and are not yet well - suited to curve building . john nowlan is indeed the head of the group .  from a timing perspective , i told christian that it would probably take at least 6 - 8 weeks to develop a curve , especially considering the need to understand the key market drivers / fundamentals . as was suggested yesterday during our meeting , a strong relationship between petrochemicals and a nymex component ( e . g . , crude oil ) would provide a great beginning point - - we could then potentially strengthen / augment this relationship with other key factors ( e . g . , supply and demand terms ) borne out of our market research .  nelson ",0
"Subject: ljm model  ryan :  this is the updated spreadsheet for pricing the ljm options disregarding any  credit issues . it produces exactly the same results as before . the only  difference tis the place it gets the model ' s c code . i am placing all the  code related to this deal on a specific directory on the "" o "" drive now .  please use this version on future pricing . i will delete the old code .  thanks  paulo issler",0
"Subject: re : probability question from vince ' s article  thank you , michael ! i ' m forwarding your answer to vince kaminski , and thank  you for reading !  sam smith  5 - 8322  enron energy services  from : michael kim @ ees 08 / 28 / 2000 02 : 50 pm  to : william . smith @ enron . com  cc :  subject : probability question from vince ' s article  answer is 0 . 2344  it ' s been awhile since i studied probability . i think this is a conditional  probability problem .  thank you .  mike kim",0
"Subject: re : lunch  super . jestesmy umowieni .  juliusz  vince j kaminski  12 / 14 / 2000 11 : 06 am  to : julius zajda / lon / ect @ ect  cc :  subject : re : lunch  juliusz ,  wtorek jest najlepszym dniem .  vince  julius zajda  12 / 14 / 2000 10 : 18 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : lunch  przepraszam , ze sie tak dlugo nie odzywalem , ale musialem znalezc sobie  mieszkanie , przeprowadzic sie i kupic jakies meble . czy lunch w przyszlym  tygodniu odpowiadalby panu ? mi pasuje kazdy dzien oprocz czwartku .  juliusz",0
"Subject: research group , recruiting  celeste ,  i attach some brief job candidate descriptions for the types of people we are  looking for at the bs / ms level .  osman sezgen ( supporting ees ) and p . v . krishnarao ( supporting ees , ebs , and  gpg ) both said that they are willing to help in interviewing , recruiting , or  reviewing resumes . i also would make myself available ( ebs , ena ) and  would be especially willing to help at the schools i attended , caltech and  rice ( both on your target list ) .  let us know what we can do to help .  best regards ,  - - stinson",0
"Subject: schedule and more . .  dr . kaminski ,  i think i ' ll be able to start work from the last week of may ,  but not from monday ,  probably , i ' ll be able to work from 5 / 30 ( wed ) .  will it be good ? i know it is not that much earlier than i mentioned . . 6 / 4  i am sorry .  and actually , there is an e - business conference at haas school of business ,  organized by my advisor  could you distribute the link and the attached invitation letter to groups  interested in e - business and especially procurement ?  the link is as following .  i am afraid you might forgot this i told you in the last email . . .  my advisor ( arie segev at haas school of business ; segev @ haas . berkeley . edu )  wants me to ask whether you have any idea on joint research with him  during the summer , while i am staying there .  his interest is in e - business . . ( what else . . ? )  and has expertise in e - procurement system and marketplace . . .  xml based standard such as obi , cxml , xcbl , rosettanet , biztalk . .  system interoperability study , auction and negotiation , workflow system ,  e - catalog management , digital signature , edi , etc etc . . .  many technical aspects of e - business . . .  he wants to do some kind of technical case study  that is beneficial for both enron and him .  he may travel one or two times to houston to have a meeting during the  summer .  ( and to be frankly , this will be good for me too ,  because i can have a meeting for my dissertation while he is in houston . . )  could you think about the possibility of joint research , with him ?  thank you . .  sincerely ,  jinbaek  - fcp - invite . pdf",0
"Subject: re : message from ken rice  vince :  thanks for returning this call . i guess it helps if i provide the contact  information !  tom limperis  517 - 423 - 5617  thanks !  dorothy dalton  office of the chairman  enron broadband services  1400 smith street , eb 4505  houston , tx 77002  713 - 853 - 6724 - direct  713 - 853 - 9469 - fax  vince j kaminski @ ect  05 / 02 / 01 09 : 42 am  to : dorothy dalton / enron communications @ enron communications @ enron  cc : vince j kaminski / hou / ect @ ect , vasant shanbhogue / enron @ enronxgate  subject : re : message from ken rice  dorothy ,  no problem . please , cc - mail me  tom ' s number . one of the members of the group has a phd in  computer science and he will join me for the call .  vince  from : dorothy dalton @ enron communications on 05 / 01 / 2001 08 : 53 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : message from ken rice  vince :  ken rice received a call through a friend ' s referral from dr . tom limperis ( a  professor at the university of michigan ) . dr . limperis has developed a  statistical database management system he would like to show enron . ken  would like you to return this call on his behalf . he feels that you are  probably the only person who will understand and be able to determine if  enron should have an interest .  do you mind returning this call ? please let me know .  thanks !  dorothy dalton  office of the chairman  enron broadband services  1400 smith street , eb 4505  houston , tx 77002  713 - 853 - 6724 - direct  713 - 853 - 9469 - fax",0
"Subject: re : exploration data as the root of the energy ( oil ) supply chain  and consulting  john ,  congratulations on a career move .  yes , we were contacted regarding geophysical data gathering / transmission  project .  we asked our geophysicists for help and are shooting for  a meeting on thursday to run our ideas by them .  vince  from : john bloomer @ enron communications on 10 / 10 / 2000 10 : 20 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : exploration data as the root of the energy ( oil ) supply chain and  consulting  good morning vince :  1 ) we met with some geophysical data gathering / transmission people last  week . i observed that there is an opportunity to get in the early steps of  the ( oil exploration ) energy supply chain - we can get at the key data  driving oil drilling earlier than anyone else by extending into this area of  broadband networking - to build a way to hedge oil and other energy trades .  i asked adler or reichardt to present the idea to your team for validation .  have they contacted you yet ?  2 ) i ' m converting to consultant - i ' ve had a great year here but need to get  back north more often ( family ) . i will be converting to consultant status  starting next week . do not hesitate to call me if there is anything i can do  for you or your team to help out .  john bloomer cell 610 574 3945",0
"Subject: rendez - vous reporter : sunday 3 rd september 2000  > sunday 3 rd september 2000  >  > the monte carlo rendez - vous reporter from reactions , in association with  > guy carpenter [ http : / / www . guycarp . com ] . simply click on the link next to  > each headline to read the full story .  >  > top stories of the day :  >  > the only way is up for rates  > http : / / www . reactionsnet . com / conferences / viewstory . asp ? id = 659  >  > vox pops : testing the renewals air  > http : / / www . reactionsnet . com / conferences / viewstory . asp ? id = 660  >  > the view of the middleman  > http : / / www . reactionsnet . com / conferences / viewstory . asp ? id = 661  >  > new look rendez - vous  > http : / / www . reactionsnet . com / conferences / viewstory . asp ? id = 657  >  > please visit http : / / www . reactionsnet . com for all the latest news from the  > world ' s largest insurance and reinsurance conference .  >  > alternatively , you can read these stories on the official rendez - vous  > website at http : / / www . rvs - monte - carlo . com  >  >  > book of the industry :  >  > reinsurance  > fourth edition of professor robert l carter ' s industry - standard textbook .  > https : / / ecommerce . waterside . net / reactions / reins _ fourth . asp  >",0
"Subject: dr . michelle foss - energy institute  christie ,  i am forwarding you a message i have received from the university of houston .  can you help them ? we have a very good relationship with the uoh .  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 24 / 2001  05 : 14 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  aisha jamal on 04 / 23 / 2001 03 : 15 : 29 pm  please respond to aisha @ uh . edu  to : vkamins @ ect . enron . com  cc : mmfoss @ uh . edu  subject : dr . michelle foss - energy institute  dear mr . kaminski ,  i am writing to ask a favor for dr . michelle foss . as you know we will  be running our "" new era "" program from may 14 - may 25 th . dr . foss was  wondering if on may 22 nd ( between 1 : 30 pm and 4 : 00 pm ) , we would be able to  bring  our participants for a tour of your trading floor . at this time we will have  30 - 40 people , and since only 10 people maximum should really be on a  trading floor we need to have 4 companies among which to divide our  participants . at this time , we have a floor from coral energy , and are  working with duke ,  and i will be contacting mr . paul roberts to arrange for the reliant energy  trading floor . i was hoping very much that you would be able to direct  me to the right person to contact to arrange this tour . will this be a  possiblity ? i really appreciate your help very much . thank you !  best regards ,  aisha jamal  energy institute  713 - 743 - 4634",0
"Subject: rice / enron finance seminar series  fyi !  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 03 / 19 / 2001  08 : 07 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  barbara ostdiek on 03 / 16 / 2001 03 : 33 : 59 pm  to : ostdiek @ rice . edu  cc :  subject : rice / enron finance seminar series  enron seminar series in finance  jones graduate school of management , rice university  paul schultz  university of notre dame  will give a seminar at the jones school on friday , march 30 , ?  ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?  & who makes markets  8  the seminar will begin at 3 : 30 in room 115 .  the paper will be made available shortly .",0
"Subject: storage model security  stinson ,  i have added a time bomb and security file check to the model .  we are ready to release it to brad , and improve the model from his feed back .  zimin",0
"Subject: re : meeting w kevin hannon  vince and stinson :  carol brown called and we have scheduled the meeting for 4 : 00 pm on  thursday , may 11 .  it will be in kevin ' s office at eb 4508 .  thanks !  shirley  stinson gibner  05 / 08 / 2000 04 : 42 pm  to : shirley crenshaw / hou / ect @ ect  cc :  subject : meeting w kevin hannon  shirley ,  could you call carol brown and set up a time for vince and i to meet with  kevin hannon later this week ?  thanks ,  stinson",0
"Subject: e - mail and voicemail retention policy  as a reminder , ena  , s policy regarding retention of electronic mail , including  lotus notes mail , internet e - mail , cc : mail and voicemail is as follows :  message location maximum retention  inbox 30 days  message log / sent mail 30 days  trash rollover from inbox for 15 days  bulletin boards 30 days  folders / archives e - mails placed in folders or archives  ) one year  voicemail 90 days  e - mail and voicemail older than the maximum retention will be purged  automatically by it , which is responsible for monitoring compliance with this  policy . any exception to this policy requires approval by mark haedicke or  richard sanders .  mark frevert and mark haedicke",0
"Subject: approval is overdue : access request for stephen . bennett @ enron . com  this request has been pending approval for 5 days and you are the  alternate . please click  approval to review and act upon this request .  request id : 000000000003991  approver : stinson . gibner @ enron . com  request create date : 10 / 3 / 00 12 : 31 : 22 pm  requested for : stephen . bennett @ enron . com  resource name : \ \ enehou \ houston \ common \ research - [ read / write ]  resource type : directory",0
"Subject: re : hi vince  hi jeff ,  no problem . as soon as we have an agreement in place ,  i shall start working with you .  vince  "" $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ "" on 01 / 10 / 2001 12 : 59 : 36 pm  please respond to "" $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ ""  to : vince . j . kaminski @ enron . com  cc :  subject : hi vince  hi vince .  here is my contact info :  jeff wesley  949 813 2241  jjw @ ziplip . com  jjw @ lokmail . net  i work with mri usa  and robertwalters uk  i also underwrite my own deals .  example of current accounts :  painewebber  merrill lynch  crowell weedon  current companies i work with include :  conedison energy  smud ( sacramento energy )  calpine energy  morgan stanley dean whitter  job orders sent :  chicago mercantile exchange  alcoa  cournerstone energy  i hope this makes it through the firewall !  my partner in london at robertwalters sent me a guy for you to browse . . . i ' ll  pop him over later .  thanks vince !  jeff  * get free , secure online email at http : / / www . ziplip . com / *",0
"Subject: agenda for larry thorne ' s presentation and meetings , friday , may  4 th  attached is the agenda for larry thorne ' s presentation , friday ,  may 4 th .  i have scheduled vasant and krishna to take him to lunch . please let me  know where you would like to go and i will make reservations .  thanks !  shirley",0
"Subject: raptors  here is the most recent version of the spreadsheet and the accompanying  assumptions .",0
"Subject: re : faculty lunch  alison ,  i recommended inviting duane seppi and steven shreve . i would also invite  brian routledge .  i don ' t know him but heard many good things about him . kevin kindall may have  other recommendations .  vince  enron north america corp .  from : mary alison bailey 09 / 08 / 2000 05 : 04 pm  to : shirley crenshaw / hou / ect @ ect , vince j kaminski / hou / ect @ ect , kevin  kuykendall / hou / ect @ ect , kevin kuykendall / hou / ect @ ect  cc : kristin gandy / na / enron @ enron  subject : faculty lunch  kristin had said she was interested in a faculty lunch , and kevin said he  would host it . are there any professors you would recommend be invited ?  here is a list of finance faculty :  robert dammon rdl 9 @ andrew . cmu . edu 412 . 268 . 3696  richard green rgob @ andrew . cmu . edu 412 . 268 . 2302  david heath heath @ andrew . cmu . edu 412 . 268 . 2545  christine parlour parlourc @ andrew . cmu . edu 412 . 268 . 5806  brian routledge rout @ andrew . cmu . edu 412 . 268 . 7588  duane seppi ds 64 @ andrew . cmu . edu 412 . 268 . 2298  steven shreve shreve @ andrew . cmu . edu 412 . 268 . 8484  chester spatt cs 9 z @ andrew . cmu . edu 412 . 268 . 8834  christopher telmer telmerc @ andrew . cmu . edu 412 . 268 . 8838  stanley zin szoh @ andrew . cmu . edu 412 . 268 . 3700  *",0
"Subject: 2 - survey / information email 5 - 7 - 01  current notes user :  to ensure that you experience a successful migration from notes to outlook , it is necessary to gather individual user information prior to your date of migration . please take a few minutes to completely fill out the following survey . when you finish , simply click on the ' reply ' button then hit ' send ' your survey will automatically be sent to the outlook 2000 migration mailbox .  thank you .  outlook 2000 migration team  full name :  login id :  extension :  office location :  what type of computer do you have ? ( desktop , laptop , both )  do you have a pda ? if yes , what type do you have : ( none , ipaq , palm pilot , jornada )  do you have permission to access anyone ' s email / calendar ?  if yes , who ?  does anyone have permission to access your email / calendar ?  if yes , who ?  are you responsible for updating anyone else ' s address book ?  if yes , who ?  is anyone else responsible for updating your address book ?  if yes , who ?  do you have access to a shared calendar ?  if yes , which shared calendar ?  do you have any distribution groups that messaging maintains for you ( for mass mailings ) ?  if yes , please list here :  please list all notes databases applications that you currently use :  in our efforts to plan the exact date / time of your migration , we also will need to know :  what are your normal work hours ? from : to :  will you be out of the office in the near future for vacation , leave , etc ?  if so , when ? from ( mm / dd / yy ) : to ( mm / dd / yy ) :",0
"Subject: promotion  vince , i want to congratulate you on your promotion to managing director ! as  i scanned the list of people who were promoted , i was so pleased to see your  name on the list . as large as enron is , it is refreshing to see people like  you with incredible skill and talent receive deserving promotions . i have  certainly enjoyed working with you and the r & d team over the past year and  look forward to a successful 2000 as we break new ground for et & s . kim .",0
